"Gene name","wt.r1.rpkm","wt.r2.rpkm","wt.r3.rpkm","alg1.r1.rpkm","alg1.r2.rpkm","alg1.r3.rpkm"
"F40H3.1a.1",6944.95,4728.59,8161.35,8827.57,12968.5,9566.55
"F40H3.1b.1",7480.27,3067.26,9242.95,10087.1,13115.8,5955.07
"F40H3.2.1",2409.64,1776.47,737.216,3025.83,1877.01,3820.66
"F40H3.2.2",2201.92,1623.33,673.663,3315.48,1715.19,3491.29
"F40H3.3.1",2519.75,6974.8,4300.77,0,159.218,485.285
"F40H3.4.1",287.206,0,200.934,0,517.554,2012.81
"F40H3.4.2",275.239,0,192.561,0,495.989,1928.94
"F40H3.5.1",639.472,1955.12,3045.46,1528.58,3081.7,4532.2
"F40H6.1.1",7206.27,6019.78,3208.3,3091.09,7089.24,6774.15
"F40H6.4.1",0,0,0,0,373.806,0
"F40H6.5.1",0,753.445,125.16,0,84.4331,184.236
"F40H7.7.1",0,0,480.153,552.878,0,0
"F40H7.8.1",0,0,0,0,311.209,0
"F41A4.1.1",3894.66,3517.45,3932.98,1367.72,1949.83,2723.54
"F41A4.1.2",3887.88,3511.32,3926.13,1365.34,1946.43,2718.8
"F41B4.1.1",7077.7,8703.72,13404.1,14151,18257.6,13859.2
"F41B4.2a.1",2170.61,1673.74,2739.83,1932.01,2342.6,1715.05
"F41B4.2a.2",1991.3,1535.48,2630.4,1772.41,2149.08,1622.54
"F41B4.2b.1",2289.99,1765.8,2890.52,2038.28,2471.44,1809.38
"F41B4.3.1",17363.2,0,6268.5,7597.84,5758.87,8533.49
"F41B4.4a.1",1742.99,4710.74,3615.81,2289.5,4088.44,2702.16
"F41B4.4b.1",1394.85,1261.19,1608.96,849.714,2044.31,488.434
"F41B5.1.1",2519.08,1441,1504.65,4957,5032.88,3375.01
"F41B5.2.1",4539.33,5815.26,6308.47,7144.89,7194.57,7426.71
"F41B5.3a.1",1123.43,221.711,655.924,1495.73,2420.66,551.728
"F41B5.3b.1",575.194,283.789,674.958,777.189,866.232,678.517
"F41B5.4.1",630.142,1812.46,699.54,1862.71,1238.76,2776.59
"F41B5.7a.1",9.90738,0,0,0,459.087,0
"F41B5.7b.1",11.0027,0,0,0,178.445,0
"F41B5.8a.1",0,0,0,211.676,0,0
"F41B5.9.1",3401.11,5482.05,3785.08,4197.62,4089.13,1944.21
"F41B5.9.2",3400.38,5394.9,3328,4658.24,4642.04,1913.3
"F41C3.11.1",9650.6,12811.9,10862.1,5267.13,6197.28,8181.06
"F41C3.11.2",9354.52,14353.6,10794,5105.54,6007.15,8301.79
"F41C3.2.1",16848.1,15643.7,13613.8,24538.3,27934.6,29053.2
"F41C3.2.2",16723.5,16300.1,13513.1,24673.8,27913.7,28838.4
"F41C3.3.1",8595.68,11315.2,10228.8,12574.5,11762.5,10481.9
"F41C3.3.2",9197.47,11247.5,10577.7,12499.3,11692.2,11007.6
"F41C3.4.1",44587.5,53792.2,66321,46388.1,43781.9,63111.5
"F41C3.5.1",96505.2,84354.2,91493.5,66083.4,73945.5,63126.5
"F41C3.5.2",90315.9,78944.2,85625.6,61845.2,69203,59077.9
"F41C3.5.3",91198.9,80098.7,87453.5,61241.4,69338.5,59409.9
"F41C3.7a.1",45.963,0,499.886,863.399,0,973.736
"F41C3.7b.1",0,0,1319.68,1282.13,0,0
"F41C3.8a.1",2256.15,5626.86,2861.05,1349.79,4342.65,3960.8
"F41C3.8b.1",5750.65,9190.28,6619.65,5144,7686.72,6404.83
"F41C6.1.1",3742.53,3107.36,3338.88,3423.1,3605.92,3272.68
"F41C6.1.2",3724.09,3092.05,3322.44,3406.24,3588.15,3256.56
"F41C6.1.3",3088.45,1974.85,2363.23,3182.86,3092.16,2001.87
"F41C6.4a.1",297.166,0,0,0,95.6252,0
"F41C6.4b.1",237.866,0,0,0,76.5432,0
"F41C6.5.1",18475.5,11675.3,11843.6,11600.4,18166.5,13488.2
"F41C6.6.1",1275.66,0,558.389,1632.14,825.819,3829.75
"F41C6.7.1",5378.72,4043.82,6046.51,8469.02,5054.01,6215.42
"F41D3.11.1",0,0,0,0,404.704,0
"F41D3.3.1",0,126.49,0,0,0,0
"F41D3.4.1",693.858,163.017,297.879,0,140.665,1102.46
"F41D3.5.1",444.303,1121.64,209.444,0,0,0
"F41D3.6.1",675.817,0,0,0,374.43,28.2951
